radius_m,flux_radius_m,phi_rad,theory_delta_R_per_alpha_m,fit_delta_R_per_alpha_m,theory_delta_Z_per_alpha_m,fit_delta_Z_per_alpha_m
0.01486784368355039,0.01486784368355039,2.6384469551633027,0.0023095178217140393,-9.507341618674287e-05,-0.0005498167054452562,4.1556409020242555e-05
0.01486784368355039,0.01486784368355039,2.650718801466388,0.0022981727035026314,-9.706293358036486e-05,-0.0005373762741266569,4.277918523203182e-05
0.01486784368355039,0.01486784368355039,2.662990647769473,0.0022871895728565415,-9.893359796285777e-05,-0.0005247990557596561,4.385447782868564e-05
0.01486784368355039,0.01486784368355039,2.675262494072558,0.002276222399132523,-0.00010068928567306163,-0.0005122167894197522,4.478134950661781e-05
0.01486784368355039,0.01486784368355039,2.6875343403756435,0.002266045093051063,-0.00010233479815171705,-0.0004993846484211547,4.555947579640998e-05
0.01486784368355039,0.01486784368355039,2.6998061866787286,0.0022558677869696027,-0.0001038757914373217,-0.00048655250742255765,4.6189149003706964e-05
0.01486784368355039,0.01486784368355039,2.7120780329818137,0.0022460765783171204,-0.00010531866170679366,-0.0004736192079611472,4.6671274607153356e-05
0.01486784368355039,0.01486784368355039,2.724349879284899,0.0022366951057117166,-0.00010667039133310007,-0.0004605785566616492,4.7007359075736395e-05
0.01486784368355039,0.01486784368355039,2.736621725587984,0.0022273136331063133,-0.00010793836260321156,-0.0004475379053621511,4.719948844013864e-05
0.01486784368355039,0.01486784368355039,2.748893571891069,0.002218676630653797,-0.00010913014801937504,-0.00043433789610174546,4.7250297358820425e-05
0.01486784368355039,0.01486784368355039,2.761165418194154,0.0022100784026884103,-0.00011025328746791947,-0.0004211295869475425,4.7162928863641195e-05
0.01486784368355039,0.01486784368355039,2.773437264497239,0.002201799860763831,-0.0001113150638869528,-0.00040786631165427574,4.69409854069602e-05
0.01486784368355039,0.01486784368355039,2.7857091108003242,0.0021939704016108617,-0.00011232228877212593,-0.00039452582202280026,4.6588472316720005e-05
0.01486784368355039,0.01486784368355039,2.7979809571034093,0.002186140942457893,-0.0001132811087783786,-0.0003811853323913248,4.610973511151385e-05
0.01486784368355039,0.01486784368355039,2.8102528034064944,0.0021789750762611433,-0.00011419684351592156,-0.000367755107752088,4.550939251711722e-05
0.01486784368355039,0.01486784368355039,2.82252464970958,0.0021718986832719735,-0.00011507386305323039,-0.00035431278401068067,4.4792267256541144e-05
0.01486784368355039,0.01486784368355039,2.834796496012665,0.0021650775973914038,-0.00011591551125448551,-0.0003408440112697914,4.3963316862524065e-05
0.01486784368355039,0.01486784368355039,2.84706834231575,0.0021587379477727656,-0.00011672407911424252,-0.0003273253632727353,4.302756682329609e-05
0.01486784368355039,0.01486784368355039,2.859340188618835,0.002152398298154127,-0.00011750082885640895,-0.0003138067152756792,4.199004831205339e-05
0.01486784368355039,0.01486784368355039,2.8716120349219203,0.0021466434887196196,-0.00011824606723436535,-0.000300243158879651,4.085574259073018e-05
0.01486784368355039,0.01486784368355039,2.8838838812250054,0.0021410241910350936,-0.00011895926372260689,-0.0002866691968789828,3.962953390583652e-05
0.01486784368355039,0.01486784368355039,2.8961557275280905,0.0021356001690849193,-0.00011963920645913676,-0.0002730845806775282,3.831617233698956e-05
0.01486784368355039,0.01486784368355039,2.9084275738311756,0.0021306852588707337,-0.00012028418733144203,-0.0002594721874525944,3.692024761689807e-05
0.01486784368355039,0.01486784368355039,2.9206994201342606,0.0021257703486565476,-0.00012089220532146332,-0.00024585979422766065,3.5446174445691696e-05
0.01486784368355039,0.01486784368355039,2.9329712664373457,0.002121367287254666,-0.00012146117687423212,-0.00023222863249493933,3.3898189315460586e-05
0.01486784368355039,0.01486784368355039,2.945243112740431,0.002117141666774383,-0.00012198914138623578,-0.00021859096434618502,3.2280358326106447e-05
0.01486784368355039,0.01486784368355039,2.9575149590435164,0.0021130564849727615,-0.00012247445028811462,-0.00020495008989693375,3.059659497025528e-05
0.01486784368355039,0.01486784368355039,2.9697868053466014,0.00210950630766128,-0.00012291592932924892,-0.00019129700096960116,2.885068643486175e-05
0.01486784368355039,0.01486784368355039,2.9820586516496865,0.002105956130349798,-0.00012331300528778722,-0.0001776439120422686,2.7046326571887904e-05
0.01486784368355039,0.01486784368355039,2.9943304979527716,0.002102852448983498,-0.0001236657900750738,-0.00016398515023539656,2.5187153419259764e-05
0.01486784368355039,0.01486784368355039,3.0066023442558567,0.002099965449472948,-0.0001239751183222241,-0.00015032363541345393,2.3276788977460925e-05
0.01486784368355039,0.01486784368355039,3.018874190558942,0.0020971689329762812,-0.00012424253650222393,-0.0001366615893042775,2.1318878894297836e-05
0.01486784368355039,0.01486784368355039,3.031146036862027,0.002094934703780174,-0.00012447024518103602,-0.00012299624162443376,1.9317129767301046e-05
0.01486784368355039,0.01486784368355039,3.043417883165112,0.0020927004745840663,-0.0001246609981344632,-0.00010933089394459005,1.727534197041034e-05
0.01486784368355039,0.01486784368355039,3.055689729468197,0.002090855464752952,-0.00012481796480459694,-9.566483772552054e-05,1.5197436185246237e-05
0.01486784368355039,0.01486784368355039,3.067961575771282,0.002089265680734947,-0.0001249445646653255,-8.199831689056526e-05,1.3087472213888933e-05
0.01486784368355039,0.01486784368355039,3.0802334220743677,0.002087720140578125,-0.0001250442836260238,-6.833179813091584e-05,1.0949659100293467e-05
0.01486784368355039,0.01486784368355039,3.0925052683774528,0.0020867687322714645,-0.00012512048360073842,-5.4665307239666637e-05,8.788356086373478e-06
0.01486784368355039,0.01486784368355039,3.104777114680538,0.0020858173239648044,-0.00012517621665738705,-4.099881634841742e-05,6.608064460104749e-06
0.01486784368355039,0.01486784368355039,3.117048960983623,0.0020852052521939204,-0.00012521405493891796,-2.7332463900797407e-05,4.413410863750659e-06
0.01486784368355039,0.01486784368355039,3.129320807286708,0.0020848885288893594,-0.00012523594658206757,-1.3666231950410214e-05,2.209123113067028e-06
0.01486784368355039,0.01486784368355039,0.0,0.002084571805584799,-0.0001252431062785296,-2.3026036890225672e-17,0.0
0.01486784368355039,0.01486784368355039,0.01227184630308513,0.0020848885288893624,-0.00012523594658206757,1.3666231950364451e-05,-2.2091231130761314e-06
0.01486784368355039,0.01486784368355039,0.02454369260617026,0.002085205252193926,-0.00012521405493891796,2.7332463900751928e-05,-4.4134108637534046e-06
0.01486784368355039,0.01486784368355039,0.03681553890925539,0.00208581732396481,-0.00012517621665738705,4.0998816348372225e-05,-6.608064460124877e-06
0.01486784368355039,0.01486784368355039,0.04908738521234052,0.0020867687322714667,-0.00012512048360073842,5.466530723962172e-05,-8.788356086373478e-06
0.01486784368355039,0.01486784368355039,0.06135923151542565,0.0020877201405781233,-0.0001250442836260238,6.833179813087121e-05,-1.0949659100333721e-05
0.01486784368355039,0.01486784368355039,0.07363107781851078,0.002089265680734948,-0.00012494456466425984,8.19983168905201e-05,-1.3087472213891767e-05
0.01486784368355039,0.01486784368355039,0.0859029241215959,0.002090855464752955,-0.00012481796480459694,9.566483772547534e-05,-1.5197436185246237e-05
0.01486784368355039,0.01486784368355039,0.09817477042468103,0.0020927004745840702,-0.0001246609981344632,0.00010933089394454478,-1.727534197041034e-05
0.01486784368355039,0.01486784368355039,0.11044661672776616,0.002094934703780175,-0.00012447024518103602,0.00012299624162438838,-1.9317129767284397e-05
0.01486784368355039,0.01486784368355039,0.1227184630308513,0.00209716893297628,-0.00012424253650222393,0.00013666158930423198,-2.1318878894350196e-05
0.01486784368355039,0.01486784368355039,0.1349903093339364,0.002099965449472947,-0.0001239751183222241,0.000150323635413408,-2.3276788977444265e-05
0.01486784368355039,0.01486784368355039,0.14726215563702155,0.0021028524489834976,-0.0001236657900750738,0.00016398515023535024,-2.5187153419302552e-05
0.01486784368355039,0.01486784368355039,0.1595340019401067,0.0021059561303497978,-0.00012331300528778722,0.00017764391204222197,-2.7046326571887904e-05
0.01486784368355039,0.01486784368355039,0.1718058482431918,0.002109506307661278,-0.00012291592932924892,0.00019129700096955448,-2.885068643489887e-05
0.01486784368355039,0.01486784368355039,0.18407769454627693,0.0021130564849727584,-0.00012247445028811462,0.00020495008989688702,-3.059659497023734e-05
0.01486784368355039,0.01486784368355039,0.19634954084936207,0.002117141666774378,-0.00012198914138623578,0.0002185909643461377,-3.2280358326162764e-05
0.01486784368355039,0.01486784368355039,0.2086213871524472,0.002121367287254659,-0.00012146117687365812,0.0002322286324948919,-3.3898189315460586e-05
0.01486784368355039,0.01486784368355039,0.22089323345553233,0.0021257703486565393,-0.00012089220532146332,0.00024585979422761295,-3.5446174445726025e-05
0.01486784368355039,0.01486784368355039,0.23316507975861744,0.002130685258870725,-0.00012028418732735515,0.0002594721874525462,-3.6920247616894056e-05
0.01486784368355039,0.01486784368355039,0.2454369260617026,0.0021356001690849107,-0.00011963920645913676,0.00027308458067747945,-3.831617233701152e-05
0.01486784368355039,0.01486784368355039,0.25770877236478773,0.0021410241910350845,-0.00011895926372705659,0.00028666919687893354,-3.962953390583652e-05
